2009-03-30 15:52 - W0Monitor - INFO: ========================================
2009-03-30 15:52 - W0Monitor - INFO: W0Monitor in init
2009-03-30 15:52 - W0Monitor - INFO: init file W0MonitorConfig.py was found
2009-03-30 15:52 - W0Monitor - INFO: Watching at: /afs/cern.ch/user/l/l1ccalib/w0/DaemonData/jobs
2009-03-30 15:52 - W0Monitor - INFO: Purge threshold: 75%
2009-03-30 15:52 - W0Monitor - INFO: RemovalOk: False
2009-03-30 15:52 - W0Monitor - INFO: current usage : 9%
2009-03-30 15:52 - W0Monitor - INFO: W0Monitor initialized
2009-03-30 15:52 - W0Monitor - INFO: ========================================
2009-03-30 15:57 - W0Monitor - INFO: current usage of /afs/cern.ch/user/l/l1ccalib/w0/DaemonData/jobs: 9%
2009-03-30 16:02 - W0Monitor - INFO: current usage of /afs/cern.ch/user/l/l1ccalib/w0/DaemonData/jobs: 9%
2009-03-30 16:07 - W0Monitor - INFO: current usage of /afs/cern.ch/user/l/l1ccalib/w0/DaemonData/jobs: 9%
2009-03-30 16:12 - W0Monitor - INFO: current usage of /afs/cern.ch/user/l/l1ccalib/w0/DaemonData/jobs: 9%
2009-03-30 16:17 - W0Monitor - INFO: current usage of /afs/cern.ch/user/l/l1ccalib/w0/DaemonData/jobs: 9%
2009-03-30 16:22 - W0Monitor - INFO: current usage of /afs/cern.ch/user/l/l1ccalib/w0/DaemonData/jobs: 9%
2009-03-30 16:27 - W0Monitor - INFO: current usage of /afs/cern.ch/user/l/l1ccalib/w0/DaemonData/jobs: 9%
2009-03-30 16:32 - W0Monitor - INFO: current usage of /afs/cern.ch/user/l/l1ccalib/w0/DaemonData/jobs: 9%
2009-03-30 16:37 - W0Monitor - INFO: current usage of /afs/cern.ch/user/l/l1ccalib/w0/DaemonData/jobs: 9%
2009-03-30 16:42 - W0Monitor - INFO: current usage of /afs/cern.ch/user/l/l1ccalib/w0/DaemonData/jobs: 9%
2009-03-30 16:47 - W0Monitor - INFO: current usage of /afs/cern.ch/user/l/l1ccalib/w0/DaemonData/jobs: 9%
2009-03-30 16:52 - W0Monitor - INFO: current usage of /afs/cern.ch/user/l/l1ccalib/w0/DaemonData/jobs: 9%
