2009-04-08 00:01 - JobOrganizer - INFO: ========================================
2009-04-08 00:01 - JobOrganizer - INFO: JobOrganizer in init
2009-04-08 00:01 - JobOrganizer - INFO: init file JobOrganizerConfig.py was found
2009-04-08 00:01 - JobOrganizer - INFO: retrieveing Db parameters from JobOrganizerConfig.py file
2009-04-08 00:01 - JobOrganizer - INFO: creating job configurations from JobOrganizerConfig.py file
2009-04-08 00:01 - JobOrganizer - INFO: JobOrganizer initialized
2009-04-08 00:01 - JobOrganizer - INFO: ========================================
2009-04-08 00:03 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 00:05 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 00:07 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 00:09 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 00:11 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 00:13 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 00:15 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 00:17 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 00:19 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 00:21 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 00:24 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 00:26 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 00:28 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 00:31 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 00:33 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 00:35 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 00:37 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 00:40 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 00:42 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 00:44 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 00:46 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 00:49 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 00:51 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 00:53 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 00:55 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 00:57 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 00:59 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 01:01 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 01:03 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 01:05 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 01:07 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 01:09 - JobOrganizer - INFO: Updating jobInformation list
2009-04-08 01:11 - JobOrganizer - INFO: Updating jobInformation list
