2009-05-03 00:00 - JobOrganizer - INFO: ========================================
2009-05-03 00:00 - JobOrganizer - INFO: JobOrganizer in init
2009-05-03 00:00 - JobOrganizer - INFO: init file JobOrganizerConfig.py was found
2009-05-03 00:00 - JobOrganizer - INFO: retrieveing Db parameters from JobOrganizerConfig.py file
2009-05-03 00:00 - JobOrganizer - INFO: creating job configurations from JobOrganizerConfig.py file
2009-05-03 00:00 - JobOrganizer - INFO: JobOrganizer initialized
2009-05-03 00:00 - JobOrganizer - INFO: ========================================
2009-05-03 00:02 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 00:04 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 00:06 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 00:08 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 00:10 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 00:12 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 00:14 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 00:16 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 00:18 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 00:20 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 00:22 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 00:24 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 00:26 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 00:28 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 00:30 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 00:32 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 00:34 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 00:36 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 00:38 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 00:40 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 00:43 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 00:45 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 00:47 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 00:49 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 00:51 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 00:53 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 00:55 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 00:57 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 00:59 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:01 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:03 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:05 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:07 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:09 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:11 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:13 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:15 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:17 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:19 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:21 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:23 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:25 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:27 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:29 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:31 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:33 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:35 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:37 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:39 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:41 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:43 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:45 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:47 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:49 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:51 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:53 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:55 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:57 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 01:59 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:01 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:03 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:05 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:07 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:09 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:11 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:13 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:15 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:17 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:19 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:21 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:23 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:25 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:27 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:29 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:31 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:33 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:35 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:37 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:39 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:41 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:43 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:45 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:47 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:49 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:51 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:53 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:55 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:57 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 02:59 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:01 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:03 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:05 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:07 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:09 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:11 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:13 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:15 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:17 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:19 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:21 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:23 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:25 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:27 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:29 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:31 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:33 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:35 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:37 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:39 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:41 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:43 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:45 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:47 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:49 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:51 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:53 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:55 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:57 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 03:59 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 04:01 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 04:03 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 04:05 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 04:07 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 04:09 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 04:11 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 04:13 - JobOrganizer - INFO: Updating jobInformation list
2009-05-03 04:15 - JobOrganizer - INFO: Updating jobInformation list
