2009-04-04 00:00 - JobOrganizer - INFO: ========================================
2009-04-04 00:00 - JobOrganizer - INFO: JobOrganizer in init
2009-04-04 00:00 - JobOrganizer - INFO: init file JobOrganizerConfig.py was found
2009-04-04 00:00 - JobOrganizer - INFO: retrieveing Db parameters from JobOrganizerConfig.py file
2009-04-04 00:00 - JobOrganizer - INFO: creating job configurations from JobOrganizerConfig.py file
2009-04-04 00:00 - JobOrganizer - INFO: JobOrganizer initialized
2009-04-04 00:00 - JobOrganizer - INFO: ========================================
2009-04-04 00:02 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 00:04 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 00:06 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 00:08 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 00:10 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 00:12 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 00:14 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 00:16 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 00:18 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 00:20 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 00:22 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 00:24 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 00:26 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 00:28 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 00:30 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 00:32 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 00:34 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 00:36 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 00:38 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 00:40 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 00:42 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 00:44 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 00:46 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 00:48 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 00:51 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 00:53 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 00:55 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 00:57 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 00:59 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:01 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:03 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:05 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:07 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:09 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:11 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:13 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:15 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:17 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:19 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:21 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:23 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:25 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:27 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:29 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:31 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:33 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:35 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:37 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:39 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:41 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:43 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:45 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:47 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:49 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:51 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:53 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:55 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:57 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 01:59 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 02:01 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 02:03 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 02:05 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 02:07 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 02:09 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 02:11 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 02:13 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 02:15 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 02:17 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 02:20 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 02:22 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 02:24 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 02:26 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 02:28 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 02:30 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 02:32 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 02:34 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 02:36 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 02:38 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 02:40 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 02:42 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 02:44 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 02:46 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 02:48 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 02:50 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 02:52 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 02:54 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 02:56 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 02:58 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 03:00 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 03:02 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 03:04 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 03:06 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 03:08 - JobOrganizer - INFO: Updating jobInformation list
2009-04-04 03:10 - JobOrganizer - INFO: Updating jobInformation list
