2009-04-20 00:01 - JobOrganizer - INFO: ========================================
2009-04-20 00:01 - JobOrganizer - INFO: JobOrganizer in init
2009-04-20 00:01 - JobOrganizer - INFO: init file JobOrganizerConfig.py was found
2009-04-20 00:01 - JobOrganizer - INFO: retrieveing Db parameters from JobOrganizerConfig.py file
2009-04-20 00:01 - JobOrganizer - INFO: creating job configurations from JobOrganizerConfig.py file
2009-04-20 00:01 - JobOrganizer - INFO: JobOrganizer initialized
2009-04-20 00:01 - JobOrganizer - INFO: ========================================
2009-04-20 00:03 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 00:05 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 00:07 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 00:09 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 00:11 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 00:14 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 00:16 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 00:18 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 00:20 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 00:22 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 00:24 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 00:26 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 00:28 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 00:30 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 00:32 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 00:34 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 00:36 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 00:38 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 00:40 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 00:42 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 00:44 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 00:46 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 00:48 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 00:50 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 00:52 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 00:54 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 00:56 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 00:58 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:00 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:02 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:04 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:06 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:08 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:10 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:12 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:14 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:16 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:18 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:20 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:22 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:24 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:26 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:28 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:30 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:32 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:34 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:37 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:39 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:41 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:43 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:45 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:47 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:49 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:51 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:53 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:55 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:57 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 01:59 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:01 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:03 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:05 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:07 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:09 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:11 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:13 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:15 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:17 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:19 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:21 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:23 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:25 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:27 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:29 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:31 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:33 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:35 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:37 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:39 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:41 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:43 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:45 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:47 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:49 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:51 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:53 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:55 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:57 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 02:59 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 03:01 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 03:03 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 03:05 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 03:07 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 03:09 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 03:11 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 03:13 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 03:15 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 03:17 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 03:19 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 03:21 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 03:23 - JobOrganizer - INFO: Updating jobInformation list
2009-04-20 03:25 - JobOrganizer - INFO: Updating jobInformation list
