2009-05-23 00:01 - JobOrganizer - INFO: ========================================
2009-05-23 00:01 - JobOrganizer - INFO: JobOrganizer in init
2009-05-23 00:01 - JobOrganizer - INFO: init file JobOrganizerConfig.py was found
2009-05-23 00:01 - JobOrganizer - INFO: retrieveing Db parameters from JobOrganizerConfig.py file
2009-05-23 00:01 - JobOrganizer - INFO: creating job configurations from JobOrganizerConfig.py file
2009-05-23 00:01 - JobOrganizer - INFO: JobOrganizer initialized
2009-05-23 00:01 - JobOrganizer - INFO: ========================================
2009-05-23 00:03 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 00:05 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 00:07 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 00:09 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 00:11 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 00:13 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 00:15 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 00:17 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 00:19 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 00:21 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 00:23 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 00:25 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 00:27 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 00:29 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 00:31 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 00:33 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 00:35 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 00:37 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 00:39 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 00:41 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 00:43 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 00:45 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 00:47 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 00:49 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 00:51 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 00:53 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 00:55 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 00:57 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 00:59 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 01:01 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 01:03 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 01:05 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 01:07 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 01:09 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 01:11 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 01:13 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 01:15 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 01:17 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 01:19 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 01:21 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 01:23 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 01:25 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 01:27 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 01:29 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 01:31 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 01:33 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 01:35 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 01:37 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 01:40 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 01:42 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 01:44 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 01:46 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 01:48 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 01:50 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 01:52 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 01:54 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 01:56 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 01:58 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:00 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:02 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:04 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:06 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:08 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:10 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:12 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:14 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:16 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:18 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:20 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:22 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:24 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:26 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:28 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:30 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:32 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:34 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:36 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:38 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:40 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:42 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:44 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:46 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:48 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:50 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:52 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:54 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:56 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 02:58 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:00 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:02 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:04 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:06 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:08 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:10 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:12 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:14 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:16 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:18 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:20 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:22 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:24 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:26 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:28 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:30 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:32 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:34 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:36 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:38 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:40 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:42 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:44 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:46 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:48 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:50 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:52 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:54 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:56 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 03:58 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:00 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:02 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:04 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:06 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:08 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:10 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:12 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:14 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:16 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:18 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:20 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:22 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:24 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:26 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:28 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:30 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:32 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:34 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:36 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:38 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:40 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:42 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:44 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:46 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:48 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:50 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:52 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:54 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:56 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 04:58 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:00 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:02 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:04 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:06 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:08 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:10 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:12 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:14 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:16 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:18 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:20 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:22 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:24 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:26 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:28 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:30 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:32 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:34 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:36 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:38 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:40 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:42 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:44 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:47 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:49 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:51 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:53 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:55 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:57 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 05:59 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:01 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:03 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:05 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:07 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:09 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:11 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:13 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:15 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:17 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:19 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:21 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:23 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:25 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:27 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:29 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:31 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:33 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:35 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:37 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:39 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:41 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:43 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:45 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:47 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:49 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:51 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:53 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:55 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:57 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 06:59 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 07:01 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 07:03 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 07:05 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 07:07 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 07:09 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 07:11 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 07:13 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 07:15 - JobOrganizer - INFO: Updating jobInformation list
2009-05-23 07:17 - JobOrganizer - INFO: Updating jobInformation list
